Date	Hour	S1	S2	S3	S4	S5	S6	S7
01/01/2009	 0	69	72	72	78	65	76	66
01/01/2009	 1	69	72	72	78	66	76	66
01/01/2009	 2	69	72	72	78	66	76	66
01/01/2009	 3	69	72	72	78	66	76	66
01/01/2009	 4	69	72	72	78	65	76	66
01/01/2009	 5	69	72	72	78	65	76	66
01/01/2009	 6	69	72	72	78	66	76	66
01/01/2009	 7	69	72	72	78	66	76	66
01/01/2009	 8	69	72	72	78	66	76	66
01/01/2009	 9	69	72	72	78	66	76	66
01/01/2009	10	69	72	72	78	66	76	66
01/01/2009	11	69	72	72	78	65	76	66
01/01/2009	12	69	72	72	78	65	76	66
01/01/2009	13	69	72	72	78	66	76	66
01/01/2009	14	69	72	72	78	66	76	66
01/01/2009	15	69	72	72	78	66	76	66
01/01/2009	16	69	72	72	78	66	76	67
01/01/2009	17	69	72	72	78	66	76	67
01/01/2009	18	69	72	72	78	66	76	66
01/01/2009	19	69	72	72	78	66	76	67
01/01/2009	20	69	72	72	78	66	76	67
01/01/2009	21	69	72	72	78	66	76	66
01/01/2009	22	69	72	72	78	66	76	66
01/01/2009	23	69	72	72	78	66	76	67
01/02/2009	 0	69	72	72	78	66	76	67
01/02/2009	 1	69	72	72	78	66	76	66
01/02/2009	 2	69	72	72	78	66	76	66
01/02/2009	 3	69	72	72	78	66	76	66
01/02/2009	 4	69	72	72	78	65	76	66
01/02/2009	 5	69	72	72	78	65	76	66
01/02/2009	 6	69	72	72	78	66	76	66
01/02/2009	 7	69	72	72	78	65	76	66
01/02/2009	 8	69	72	72	78	65	76	66
01/02/2009	 9	69	72	72	78	65	76	66
01/02/2009	10	69	72	72	78	65	76	66
01/02/2009	11	69	72	72	78	65	76	66
01/02/2009	12	69	72	72	78	66	76	66
01/02/2009	13	69	72	77	78	66	76	66
01/02/2009	14	69	72	78	78	66	76	67
01/02/2009	15	69	72	78	78	66	76	67
01/02/2009	16	69	72	78	78	66	76	67
01/02/2009	17	69	72	73	78	66	76	67
01/02/2009	18	69	72	72	78	65	76	66
01/02/2009	19	69	72	72	78	65	76	66
01/02/2009	20	69	72	72	78	65	76	66
01/02/2009	21	69	72	72	78	65	76	66
01/02/2009	22	69	72	72	78	65	76	66
01/02/2009	23	69	72	72	78	65	76	66
01/03/2009	 0	69	72	72	78	65	76	66
01/03/2009	 1	69	72	72	78	66	76	66
01/03/2009	 2	69	72	72	78	66	76	66
01/03/2009	 3	69	72	72	78	66	76	66
01/03/2009	 4	69	72	72	78	66	76	66
01/03/2009	 5	69	72	72	78	66	76	66
01/03/2009	 6	69	72	72	78	66	76	67
01/03/2009	 7	69	72	72	78	66	76	66
01/03/2009	 8	69	72	72	78	66	76	66
01/03/2009	 9	69	72	72	78	66	76	67
01/03/2009	10	69	72	72	78	66	76	67
01/03/2009	11	69	72	72	78	66	77	67
01/03/2009	12	69	72	72	78	66	77	67
01/03/2009	13	69	72	72	78	66	77	67
01/03/2009	14	69	72	72	78	66	77	67
