Date	Hour	S1	S2	S3	S4	S5	S6	S7
01/01/2017	 0	71	68	71	68	69	72	64
01/01/2017	 1	71	68	70	68	69	72	66
01/01/2017	 2	71	67	70	68	69	72	64
01/01/2017	 3	71	67	70	67	69	72	66
01/01/2017	 4	71	67	70	67	69	72	64
01/01/2017	 5	71	67	70	67	70	72	66
01/01/2017	 6	71	68	70	67	70	72	65
01/01/2017	 7	71	68	70	67	70	72	64
01/01/2017	 8	71	68	70	67	70	72	66
01/01/2017	 9	71	68	70	68	70	72	65
01/01/2017	10	71	68	71	68	70	72	64
01/01/2017	11	71	68	71	68	69	71	64
01/01/2017	12	71	68	71	68	69	71	64
01/01/2017	13	71	68	72	69	70	72	63
01/01/2017	14	71	69	72	69	70	72	64
01/01/2017	15	71	68	73	69	70	72	63
01/01/2017	16	71	68	72	69	70	72	65
01/01/2017	17	71	68	72	69	70	72	66
01/01/2017	18	71	68	72	69	70	72	64
01/01/2017	19	71	68	72	69	70	72	66
01/01/2017	20	71	68	72	69	70	72	63
01/01/2017	21	71	68	71	69	70	72	66
01/01/2017	22	71	68	71	69	70	72	63
01/01/2017	23	71	68	71	69	70	72	66
01/02/2017	 0	71	68	71	69	70	72	64
01/02/2017	 1	71	68	71	69	70	72	64
01/02/2017	 2	71	68	71	68	70	72	66
01/02/2017	 3	71	68	71	68	70	72	65
01/02/2017	 4	71	68	71	68	70	72	63
01/02/2017	 5	71	68	71	68	70	72	65
01/02/2017	 6	71	68	71	68	70	72	66
01/02/2017	 7	71	68	71	68	70	72	64
01/02/2017	 8	71	68	71	68	70	72	64
01/02/2017	 9	71	68	71	68	70	72	66
01/02/2017	10	71	68	71	68	70	72	65
01/02/2017	11	71	68	71	68	70	72	64
01/02/2017	12	71	68	71	69	70	72	66
01/02/2017	13	71	69	71	69	70	72	64
01/02/2017	14	71	69	71	69	70	72	64
01/02/2017	15	71	69	71	69	70	72	64
01/02/2017	16	71	69	71	69	70	72	66
01/02/2017	17	71	69	71	69	70	72	65
01/02/2017	18	71	69	71	69	70	72	63
01/02/2017	19	71	69	71	69	70	72	64
01/02/2017	20	71	69	71	69	71	72	65
01/02/2017	21	71	69	71	69	71	72	64
01/02/2017	22	71	69	71	69	70	72	65
01/02/2017	23	71	69	71	69	70	72	63
01/03/2017	 0	71	69	71	69	70	72	65
01/03/2017	 1	71	69	71	69	70	72	65
01/03/2017	 2	71	69	71	69	70	72	64
01/03/2017	 3	71	69	71	69	70	72	65
01/03/2017	 4	71	69	71	69	70	72	63
01/03/2017	 5	71	69	71	69	70	72	66
01/03/2017	 6	71	69	71	69	70	72	63
01/03/2017	 7	71	69	71	69	70	72	63
01/03/2017	 8	71	69	71	69	70	72	64
01/03/2017	12	72	69	73	70	70	72	64
01/03/2017	13	72	69	73	70	70	72	61
01/03/2017	14	72	69	74	70	71	72	61
01/03/2017	15	72	69	73	70	71	73	61
01/03/2017	16	71	69	73	70	71	72	62
01/03/2017	17	71	70	73	69	70	72	62
01/03/2017	18	71	70	72	69	70	72	63
01/03/2017	19	70	70	72	69	70	72	63
01/03/2017	20	71	70	71	69	70	72	63
01/03/2017	21	71	69	71	69	70	72	64
01/04/2017	 8	70	67	69	66	68	71	63
01/04/2017	10	71	68	74	68	71	72	65
01/04/2017	11	71	68	74	68	71	72	63
01/04/2017	12	72	68	74	68	71	73	65
01/04/2017	13	71	69	75	69	71	74	61
01/04/2017	14	72	70	75	69	71	74	64
01/04/2017	15	72	70	75	69	71	74	62
01/04/2017	16	72	70	75	69	71	74	65
01/04/2017	17	71	71	75	69	71	75	62
01/04/2017	18	72	70	72	68	71	75	65
01/04/2017	19	71	69	71	68	71	74	62
01/04/2017	20	71	69	71	68	71	74	63
01/04/2017	21	71	68	71	67	70	74	63
01/04/2017	22	71	68	70	67	70	73	65
01/04/2017	23	71	67	70	67	69	73	64
01/05/2017	 0	71	67	70	67	69	72	64
01/05/2017	 1	71	67	70	67	69	72	63
01/05/2017	 2	71	67	70	67	69	72	63
01/05/2017	 3	71	67	70	67	69	72	63
01/05/2017	 4	71	67	69	67	69	72	64
01/05/2017	 5	71	67	69	66	69	72	65
01/05/2017	 6	71	67	69	66	69	72	63
01/05/2017	 7	70	67	69	66	69	72	63
01/05/2017	 8	70	67	69	66	69	72	64
01/05/2017	 9	71	67	69	66	69	72	63
01/05/2017	10	71	67	72	67	68	72	64
01/05/2017	11	71	67	73	67	69	72	63
01/05/2017	12	71	68	74	68	71	74	66
01/05/2017	13	72	70	77	69	72	75	62
01/05/2017	14	73	72	78	70	72	76	63
01/05/2017	15	73	73	78	70	71	77	64
01/05/2017	16	73	73	78	70	71	77	62
01/05/2017	17	73	74	78	70	72	77	62
01/05/2017	18	73	74	78	70	71	77	63
01/05/2017	19	73	74	78	70	72	77	60
01/05/2017	20	73	74	78	70	72	77	64
01/05/2017	21	72	74	72	70	72	77	60
01/05/2017	22	72	73	71	69	72	77	60
01/05/2017	23	72	73	71	69	72	77	61
01/06/2017	 0	72	73	71	69	72	77	64
01/06/2017	 1	72	73	70	69	72	77	62
01/06/2017	 2	72	73	70	69	72	77	61
01/06/2017	 3	72	73	70	69	72	77	61
01/06/2017	 4	72	73	70	69	72	77	64
01/06/2017	 5	72	74	70	69	72	78	62
01/06/2017	 6	72	74	70	69	72	78	60
01/06/2017	 7	73	74	77	70	72	78	60
01/06/2017	 8	74	74	78	70	72	78	63
01/06/2017	 9	74	74	78	70	72	78	63
01/06/2017	10	74	74	79	71	72	78	61
01/06/2017	11	75	75	79	71	72	78	61
01/06/2017	12	75	76	79	71	72	78	62
01/06/2017	13	75	76	79	72	72	78	64
01/06/2017	14	76	76	79	72	72	78	61
01/06/2017	15	76	76	79	72	72	78	61
01/06/2017	16	76	76	79	72	72	78	61
01/06/2017	17	75	77	79	72	71	78	60
01/06/2017	18	75	76	79	72	71	78	61
01/06/2017	19	75	75	79	72	72	78	61
01/06/2017	20	75	75	73	71	72	78	61
01/06/2017	21	74	75	72	70	72	78	64
01/06/2017	22	74	75	72	70	72	78	61
01/06/2017	23	74	75	71	70	72	78	64
01/07/2017	 0	74	75	71	70	72	79	61
01/07/2017	 1	74	75	71	70	72	79	64
01/07/2017	 2	74	75	71	70	72	79	61
01/07/2017	 3	74	75	71	70	72	79	62
01/07/2017	 4	73	75	70	70	72	79	60
01/07/2017	 5	73	75	70	70	72	79	62
01/07/2017	 6	73	75	70	70	72	79	60
01/07/2017	 7	73	75	70	70	72	79	61
01/07/2017	 8	73	75	70	70	72	79	62
01/07/2017	 9	73	75	70	70	72	79	60
01/07/2017	10	73	75	71	70	72	79	62
01/07/2017	11	73	75	71	70	72	79	61
01/07/2017	12	73	75	71	70	72	78	63
01/07/2017	13	74	75	72	70	72	79	61
01/07/2017	14	74	75	74	71	72	79	63
01/07/2017	15	74	75	79	71	72	79	61
01/07/2017	16	74	75	79	71	72	79	61
01/07/2017	17	74	75	79	71	72	79	63
01/07/2017	18	74	75	73	70	72	79	61
01/07/2017	19	74	75	72	70	72	79	61
01/07/2017	20	74	75	72	70	72	79	62
01/07/2017	21	74	75	72	70	72	79	61
01/07/2017	22	74	75	72	70	72	79	61
01/07/2017	23	74	75	71	70	72	79	61
01/08/2017	 0	74	75	71	70	72	79	61
01/08/2017	 1	74	75	71	70	72	79	60
01/08/2017	 2	74	75	71	70	72	79	60
01/08/2017	 3	74	75	71	70	72	79	61
01/08/2017	 4	74	75	71	70	72	79	61
01/08/2017	 5	74	75	71	70	72	79	60
01/08/2017	 6	74	75	71	70	72	79	61
01/08/2017	 7	74	75	71	70	72	79	61
01/08/2017	 8	74	75	71	70	72	79	61
01/08/2017	 9	74	75	71	70	72	79	61
01/08/2017	10	74	75	72	70	72	79	61
01/08/2017	11	74	75	72	70	72	79	61
01/08/2017	12	74	75	72	70	72	79	62
01/08/2017	13	74	75	72	71	72	79	63
01/08/2017	14	74	75	73	70	72	78	61
01/08/2017	15	74	74	73	70	72	78	61
01/08/2017	16	74	74	73	70	72	78	61
01/08/2017	17	74	74	72	70	72	78	64
01/08/2017	18	74	74	72	70	72	77	62
01/08/2017	19	74	74	72	70	71	77	61
01/08/2017	20	74	74	72	70	72	77	65
01/08/2017	21	74	73	72	70	72	77	62
01/08/2017	22	74	73	72	70	72	77	61
01/08/2017	23	74	73	72	70	72	77	64
01/09/2017	 0	74	73	72	70	72	77	63
01/09/2017	 1	74	73	71	70	71	77	61
01/09/2017	 2	74	73	71	70	71	77	64
01/09/2017	 3	74	73	71	70	71	77	61
01/09/2017	 4	74	73	71	70	71	77	63
01/09/2017	 5	74	73	71	70	71	77	62
01/09/2017	 6	74	73	71	70	72	77	61
01/09/2017	 7	74	73	71	70	72	77	61
01/09/2017	 8	74	73	71	70	72	77	63
01/09/2017	 9	75	73	76	70	71	77	61
01/09/2017	10	75	74	77	70	72	77	62
01/09/2017	11	75	73	77	70	71	77	62
01/09/2017	12	75	74	77	71	72	78	61
01/09/2017	13	75	73	77	71	72	78	64
01/09/2017	14	75	73	77	72	72	78	60
01/09/2017	15	75	74	78	72	71	79	62
01/09/2017	16	74	74	77	72	71	79	63
01/09/2017	17	74	75	77	72	71	79	63
01/09/2017	18	74	76	77	71	71	79	64
01/09/2017	19	74	74	77	71	71	79	63
01/09/2017	20	74	74	74	70	72	78	66
01/09/2017	21	74	73	73	70	71	78	62
01/09/2017	22	74	73	72	70	71	77	64
01/09/2017	23	74	73	72	70	71	77	66
01/10/2017	 0	74	73	72	70	71	77	63
01/10/2017	 1	74	73	72	70	71	77	63
01/10/2017	 2	74	73	72	70	72	77	62
01/10/2017	 3	74	73	72	70	71	77	62
01/10/2017	 4	74	73	72	70	72	77	62
01/10/2017	 5	74	73	71	70	72	77	63
01/10/2017	 6	74	73	72	70	72	77	66
01/10/2017	 7	74	73	72	70	71	77	66
01/10/2017	 8	74	73	72	70	71	77	65
01/10/2017	 9	75	73	72	70	71	77	65
01/10/2017	10	76	74	79	70	72	78	62
01/10/2017	11	78	77	80	74	78	82	61
01/10/2017	12	77	77	79	73	76	80	60
01/10/2017	13	76	77	79	73	76	80	61
01/10/2017	14	76	77	79	73	75	80	60
01/10/2017	15	75	76	78	73	73	79	60
01/10/2017	16	73	76	77	72	72	78	59
01/10/2017	17	72	74	76	71	71	77	61
01/10/2017	18	72	74	76	71	71	76	62
01/10/2017	19	71	74	76	71	70	75	62
01/10/2017	20	71	74	74	70	70	74	62
01/10/2017	21	74	72	73	70	70	74	61
01/10/2017	22	74	71	73	70	69	74	62
01/10/2017	23	74	71	72	70	69	73	64
01/11/2017	 0	74	70	72	70	68	73	62
01/11/2017	 1	74	70	72	69	68	72	62
01/11/2017	 2	74	70	72	69	68	72	62
01/11/2017	 3	74	70	72	69	68	72	63
01/11/2017	 4	73	70	72	69	68	72	62
01/11/2017	 5	73	69	72	69	68	72	63
01/11/2017	 6	73	69	72	69	68	71	63
01/11/2017	 7	73	69	72	69	68	71	63
01/11/2017	 8	73	70	72	69	68	71	64
01/11/2017	 9	73	70	75	69	68	71	65
01/11/2017	10	73	71	77	70	70	73	62
01/11/2017	11	73	72	77	71	70	75	61
01/11/2017	12	74	72	78	72	70	76	62
01/11/2017	13	74	72	78	72	70	76	61
01/11/2017	14	75	73	78	73	70	77	64
01/11/2017	15	75	74	79	73	70	77	62
01/11/2017	16	74	75	79	73	70	77	62
01/11/2017	17	74	75	79	73	70	77	64
01/11/2017	18	74	75	78	73	70	77	65
