Date	Hour	S1	S2	S3	S4	S5	S6	S7
01/04/2016	16	72	73	73	70	69	70	66
01/04/2016	18	69	73	75	70	68	70	69
01/04/2016	19	69	72	75	70	68	70	68
01/04/2016	20	69	72	75	70	68	69	69
01/04/2016	21	69	72	75	70	68	69	70
01/04/2016	22	71	72	75	70	67	68	68
01/04/2016	23	72	72	75	70	67	68	68
01/05/2016	 0	72	72	75	70	67	68	68
01/05/2016	 1	72	72	75	70	67	68	69
01/05/2016	 2	72	72	75	70	68	69	68
01/05/2016	 3	72	72	75	70	68	69	68
01/05/2016	 4	73	73	75	70	68	69	68
01/05/2016	 5	73	73	75	70	69	69	68
01/05/2016	 6	73	73	75	70	69	69	68
01/05/2016	 7	73	73	75	70	69	69	68
01/05/2016	 8	73	73	75	70	69	69	67
01/05/2016	 9	70	73	75	70	69	69	69
01/05/2016	10	70	73	73	70	68	69	68
01/05/2016	11	71	73	73	70	69	69	69
01/05/2016	12	72	74	74	70	69	69	67
01/05/2016	13	74	75	75	71	69	71	66
01/05/2016	14	75	74	77	72	70	73	67
01/05/2016	15	74	73	75	71	70	72	68
01/05/2016	16	74	73	75	71	70	72	67
01/05/2016	17	71	72	75	71	70	72	67
01/05/2016	18	71	72	76	71	69	71	67
01/05/2016	19	71	72	76	71	69	71	68
01/05/2016	20	73	72	76	71	69	70	68
01/05/2016	21	73	72	76	71	69	70	68
01/05/2016	22	73	72	76	71	69	70	69
01/05/2016	23	73	72	76	70	68	70	68
01/06/2016	 0	73	72	76	70	68	69	69
01/06/2016	 1	73	71	76	70	68	69	68
01/06/2016	 2	73	71	76	70	68	69	68
01/06/2016	 3	73	71	75	70	68	69	68
01/06/2016	 4	73	71	75	70	68	69	68
01/06/2016	 5	73	71	75	70	68	69	68
01/06/2016	 6	73	71	75	70	68	69	68
01/06/2016	 7	73	71	75	70	68	69	67
01/06/2016	 8	72	71	75	70	68	69	67
01/06/2016	 9	72	72	75	70	68	69	67
01/07/2016	17	73	73	76	72	70	73	68
01/07/2016	18	72	73	76	72	71	73	68
01/07/2016	19	72	72	76	72	70	73	67
01/07/2016	20	72	72	77	72	70	72	68
01/07/2016	21	74	72	78	72	70	72	68
01/07/2016	22	74	72	78	72	70	72	68
01/07/2016	23	74	72	78	72	70	72	67
01/08/2016	 0	74	72	78	72	70	72	68
01/08/2016	 1	74	72	78	72	70	72	68
01/08/2016	 2	74	72	78	72	70	72	69
01/08/2016	 3	74	72	78	72	70	72	68
01/08/2016	 4	74	72	78	72	70	72	67
01/08/2016	 5	74	72	78	72	70	72	67
01/08/2016	 6	74	72	78	72	70	72	67
01/08/2016	 7	74	72	78	72	70	72	65
01/08/2016	 8	73	72	76	73	70	72	66
01/08/2016	 9	74	72	76	73	70	72	65
01/08/2016	10	74	72	76	73	70	72	65
01/08/2016	11	74	72	76	73	70	72	66
01/08/2016	12	74	72	76	73	71	72	66
01/08/2016	13	74	72	76	73	71	72	66
01/08/2016	14	74	73	76	73	71	72	66
01/08/2016	15	74	73	76	73	71	72	65
01/08/2016	16	74	74	77	73	71	72	65
01/08/2016	17	73	74	77	73	71	72	64
01/08/2016	18	73	75	77	73	71	72	65
01/08/2016	19	73	75	77	73	71	72	66
01/08/2016	20	73	75	78	73	71	73	64
01/08/2016	21	72	75	78	73	71	73	64
01/08/2016	22	74	75	78	73	71	73	65
01/08/2016	23	74	74	78	73	71	72	64
01/09/2016	 0	74	73	78	73	71	72	64
01/09/2016	 1	75	73	78	73	70	72	63
01/09/2016	 2	75	73	78	73	70	72	63
01/09/2016	 3	75	73	78	73	70	72	66
01/09/2016	 4	74	72	78	73	70	72	65
01/09/2016	 5	74	72	78	73	70	72	64
01/09/2016	 6	74	72	77	73	70	72	64
01/09/2016	 7	74	72	77	73	70	72	64
01/09/2016	 8	74	72	77	73	70	72	65
01/09/2016	 9	74	72	77	73	70	72	63
01/09/2016	10	74	72	77	73	70	72	64
01/09/2016	11	74	72	77	72	70	72	65
01/09/2016	12	74	72	77	72	70	71	65
01/09/2016	13	74	72	77	72	70	71	65
01/09/2016	14	74	72	77	72	70	71	65
01/09/2016	15	74	72	77	72	70	71	65
01/09/2016	16	74	71	77	72	70	71	66
01/09/2016	17	74	71	77	72	69	71	66
01/09/2016	18	74	71	77	72	69	71	67
01/09/2016	19	74	71	77	72	69	71	67
01/09/2016	20	74	71	77	72	69	71	67
01/09/2016	21	74	71	77	73	69	71	68
01/09/2016	22	74	71	77	72	69	71	68
01/09/2016	23	74	71	77	72	69	71	68
01/10/2016	 0	74	71	77	72	69	70	68
01/10/2016	 1	74	71	77	72	69	70	69
01/10/2016	 2	74	71	76	72	69	70	68
01/10/2016	 3	74	71	76	72	68	70	67
01/10/2016	 4	74	70	76	72	68	69	68
01/10/2016	 5	74	70	76	72	68	69	68
01/10/2016	 6	73	70	76	72	68	69	67
01/10/2016	 7	73	70	76	72	68	69	68
01/10/2016	 8	73	70	76	72	68	69	68
01/10/2016	 9	73	70	76	72	68	69	67
01/10/2016	10	73	70	76	72	68	69	68
01/10/2016	11	73	70	76	72	68	69	68
01/10/2016	12	73	70	76	72	68	69	68
01/10/2016	13	73	70	76	72	68	69	68
01/10/2016	14	73	70	76	72	68	69	69
01/10/2016	15	73	70	76	72	68	69	68
01/10/2016	16	73	70	76	72	68	69	67
01/10/2016	17	73	70	77	72	69	69	68
01/10/2016	18	72	70	75	72	70	70	68
01/10/2016	19	72	71	75	72	70	70	69
01/10/2016	20	72	71	77	72	70	70	69
01/10/2016	21	73	71	77	72	70	71	68
01/10/2016	22	73	71	77	72	71	71	68
01/10/2016	23	73	71	77	72	71	71	68
01/11/2016	 0	73	71	77	72	71	71	67
01/11/2016	 1	73	71	77	72	71	71	68
01/11/2016	 2	73	71	77	72	71	72	69
01/11/2016	 3	73	71	77	72	71	72	67
01/11/2016	 4	73	71	77	72	71	72	68
01/11/2016	 5	73	71	77	72	71	72	67
01/11/2016	 6	73	71	77	72	71	72	67
01/11/2016	 7	73	71	77	72	71	72	68
