Date	Hour	S1	S2	S3	S4	S5	S6	S7
01/01/2013	 0	75	74	79	74	67	71	60
01/01/2013	 1	75	74	80	74	67	71	61
01/01/2013	 2	75	74	79	74	67	71	61
01/01/2013	 3	75	73	79	74	67	71	61
01/01/2013	 4	75	73	79	74	67	71	60
01/01/2013	 5	75	73	79	74	67	71	60
01/01/2013	 6	75	73	79	74	67	71	60
01/01/2013	 7	75	73	79	74	67	71	60
01/01/2013	 8	75	73	79	74	67	71	60
01/01/2013	 9	75	73	79	74	67	71	60
01/01/2013	10	75	74	80	74	67	71	60
01/01/2013	11	75	74	78	74	68	72	60
01/01/2013	12	75	74	78	74	69	72	60
01/01/2013	13	75	74	79	75	69	73	61
01/01/2013	14	75	74	79	75	69	73	61
01/01/2013	15	75	74	79	75	69	73	62
01/01/2013	16	75	74	79	75	68	73	61
01/01/2013	17	75	74	79	75	68	73	61
01/01/2013	18	75	74	81	74	67	73	61
01/01/2013	19	75	74	80	74	67	72	61
01/01/2013	20	75	74	80	74	67	72	61
01/01/2013	21	75	74	80	74	67	71	60
01/01/2013	22	75	74	80	74	67	71	60
01/01/2013	23	75	74	79	74	67	71	61
01/02/2013	 0	75	73	79	74	67	71	60
01/02/2013	 1	75	73	79	74	67	71	60
01/02/2013	 2	75	73	79	74	67	71	60
01/02/2013	 3	75	73	79	74	67	71	59
01/02/2013	 4	75	73	79	74	67	71	59
01/02/2013	 5	75	73	79	74	67	71	59
01/02/2013	 6	75	73	79	74	67	71	59
01/02/2013	 7	75	73	79	74	67	71	59
01/02/2013	 8	75	73	79	74	67	71	59
01/02/2013	 9	75	73	79	74	67	71	59
01/02/2013	10	75	74	80	74	68	71	59
01/02/2013	11	75	74	80	74	68	71	59
01/02/2013	12	75	74	80	74	68	71	59
01/02/2013	13	75	74	81	75	68	71	60
01/02/2013	14	75	74	81	75	68	71	61
01/02/2013	15	75	74	81	75	67	72	61
01/02/2013	16	75	74	81	74	67	72	60
01/02/2013	17	75	74	81	74	67	72	61
01/02/2013	18	75	74	80	74	67	72	60
01/02/2013	19	75	74	81	74	67	72	60
01/02/2013	20	75	74	80	74	67	71	60
01/02/2013	21	75	74	80	74	67	71	60
01/02/2013	22	75	74	80	74	67	71	60
01/02/2013	23	75	74	80	74	67	71	60
01/03/2013	 0	75	74	80	74	67	71	60
01/03/2013	 1	75	74	80	74	67	71	60
01/03/2013	 2	75	74	80	74	67	71	60
01/03/2013	 3	75	74	80	74	67	71	60
01/03/2013	 4	75	74	80	74	67	71	60
01/03/2013	 5	75	74	80	74	67	71	60
01/03/2013	 6	75	74	80	74	67	71	60
01/03/2013	 7	75	73	80	74	67	71	60
01/03/2013	 8	75	74	80	74	67	71	60
01/03/2013	 9	75	74	80	74	67	71	60
01/03/2013	10	75	74	80	74	67	71	60
01/03/2013	11	74	75	78	74	69	72	60
01/03/2013	12	74	75	78	74	69	72	60
01/03/2013	13	74	75	78	75	69	73	61
01/03/2013	14	74	75	78	75	69	73	61
01/03/2013	15	74	75	78	75	69	74	60
01/03/2013	16	74	75	78	75	69	74	60
01/03/2013	17	74	74	80	75	68	74	61
01/03/2013	18	75	74	81	76	67	74	61
01/03/2013	19	75	74	80	75	67	73	61
01/03/2013	20	75	73	80	74	67	72	61
01/03/2013	21	75	73	80	74	67	72	61
01/03/2013	22	75	73	80	74	67	72	60
01/03/2013	23	75	73	79	74	67	71	61
01/04/2013	 0	75	73	80	74	67	71	61
01/04/2013	 1	75	73	79	74	67	71	61
01/04/2013	 2	75	73	79	74	67	71	60
01/04/2013	 3	75	73	79	74	67	71	60
01/04/2013	 4	75	73	79	74	67	71	59
01/04/2013	 5	75	73	79	74	67	71	59
01/04/2013	 6	75	73	79	74	67	71	59
01/04/2013	 7	75	73	79	74	67	71	59
01/04/2013	 8	75	73	79	74	67	71	59
01/04/2013	 9	75	73	79	74	68	71	59
01/04/2013	10	75	73	77	75	68	71	59
01/04/2013	11	75	74	78	75	68	72	60
01/04/2013	12	75	76	79	76	69	73	60
01/04/2013	13	75	76	80	77	70	74	61
01/04/2013	14	75	76	80	77	70	75	61
01/04/2013	15	75	76	80	77	70	75	61
01/04/2013	16	75	76	80	77	70	75	61
01/04/2013	17	75	76	80	77	70	75	61
01/04/2013	18	75	76	80	78	70	75	61
01/04/2013	19	75	76	82	77	68	75	61
01/04/2013	20	75	75	81	76	68	74	61
01/04/2013	21	75	75	81	76	68	74	60
01/04/2013	22	75	75	81	76	68	73	61
01/04/2013	23	75	75	81	75	68	73	60
01/05/2013	 0	75	75	81	75	68	73	61
01/05/2013	 1	76	75	81	75	68	73	61
01/05/2013	 2	76	75	81	75	68	73	61
01/05/2013	 3	76	75	81	75	67	73	61
01/05/2013	 4	76	75	81	75	68	73	61
01/05/2013	 5	76	75	81	75	68	73	61
01/05/2013	 6	76	75	81	75	67	73	61
01/05/2013	 7	76	75	81	75	67	73	61
01/05/2013	 8	76	75	81	75	68	73	61
01/05/2013	 9	76	75	81	75	68	73	61
01/05/2013	10	76	75	81	75	68	73	61
01/05/2013	11	76	75	81	75	67	73	61
01/05/2013	12	76	75	81	76	68	73	61
01/05/2013	13	75	75	79	77	69	73	61
01/05/2013	14	75	76	80	77	70	73	61
01/05/2013	15	75	76	80	78	70	73	61
01/05/2013	16	75	76	80	78	70	73	61
01/05/2013	17	75	76	82	77	68	73	61
01/05/2013	18	76	76	82	78	67	73	61
01/05/2013	19	76	76	82	76	68	73	61
01/05/2013	20	76	76	81	76	68	73	61
01/05/2013	21	76	76	81	76	68	73	61
01/05/2013	22	76	76	81	76	68	73	61
01/05/2013	23	76	76	81	76	68	73	61
01/06/2013	 0	76	76	81	76	68	73	61
01/06/2013	 1	76	76	81	76	68	73	61
01/06/2013	 2	76	76	81	76	68	73	61
01/06/2013	 3	76	76	81	76	68	74	61
01/06/2013	 4	76	76	81	76	68	73	61
01/06/2013	 5	76	76	81	76	67	73	61
01/06/2013	 6	76	76	81	76	67	73	61
01/06/2013	 7	76	76	81	76	68	73	61
01/06/2013	 8	76	75	81	75	68	73	61
01/06/2013	 9	76	75	81	75	68	73	61
01/06/2013	10	76	75	81	75	67	73	61
01/06/2013	11	76	75	81	75	68	73	61
01/06/2013	12	76	75	81	75	68	73	61
01/06/2013	13	76	75	81	76	68	73	61
01/06/2013	14	75	76	79	77	70	73	61
01/06/2013	15	75	76	79	77	70	73	61
01/06/2013	16	75	76	79	77	70	73	61
01/06/2013	17	75	76	79	76	70	73	61
01/06/2013	18	76	75	81	76	67	73	61
01/06/2013	19	76	75	81	76	68	73	61
01/06/2013	20	76	75	81	75	68	73	61
01/06/2013	21	76	75	81	75	68	72	61
01/06/2013	22	76	75	81	75	68	72	61
01/06/2013	23	76	75	81	75	68	72	61
01/07/2013	 0	76	75	81	75	68	72	61
01/07/2013	 1	76	75	80	75	68	72	61
01/07/2013	 2	76	75	80	75	67	72	61
01/07/2013	 3	76	74	80	75	67	72	61
01/07/2013	 4	76	75	80	75	67	72	61
01/07/2013	 5	76	74	80	75	67	72	61
01/07/2013	 6	76	75	80	75	67	72	61
01/07/2013	 7	76	75	80	75	68	72	61
01/07/2013	 8	76	75	80	75	68	72	61
01/07/2013	 9	76	75	78	75	70	72	61
01/07/2013	10	76	76	79	76	70	72	61
