Date	Hour	S1	S2	S3	S4	S5	S6	S7
01/01/2011	 0	74	75	75	82	75	74	73
01/01/2011	 1	74	75	75	82	74	74	71
01/01/2011	 2	73	75	79	81	73	73	70
01/01/2011	 3	73	75	78	81	73	73	70
01/01/2011	 4	73	75	78	81	73	73	70
01/01/2011	 5	73	75	78	81	73	72	69
01/01/2011	 6	72	74	78	81	73	72	69
01/01/2011	 7	72	74	78	80	72	72	69
01/01/2011	 8	72	74	78	80	72	72	69
01/01/2011	 9	72	74	78	80	72	71	68
01/01/2011	10	72	74	78	80	72	71	68
01/01/2011	11	72	74	79	80	71	71	68
01/01/2011	12	71	74	78	80	71	70	68
01/01/2011	13	71	74	79	80	71	70	68
01/01/2011	14	71	74	77	80	71	70	68
01/01/2011	15	71	74	79	80	70	70	68
01/01/2011	16	71	74	79	80	70	70	67
01/01/2011	17	71	74	79	81	70	69	67
01/01/2011	18	71	73	79	80	70	69	67
01/01/2011	19	70	73	78	80	70	69	67
01/01/2011	20	70	73	78	80	70	69	67
01/01/2011	21	70	73	78	80	70	69	67
01/01/2011	22	70	73	78	79	70	69	67
01/01/2011	23	70	73	79	80	70	69	67
01/02/2011	 0	70	73	79	78	70	69	67
01/02/2011	 1	70	73	79	76	70	69	67
01/02/2011	 2	70	73	79	76	70	69	67
01/02/2011	 3	70	73	79	76	69	68	67
01/02/2011	 4	70	73	79	76	69	68	67
01/02/2011	 5	69	73	79	75	69	68	67
01/02/2011	 6	69	73	79	75	69	68	66
01/02/2011	 7	69	73	79	75	69	68	66
01/02/2011	 8	69	72	79	75	69	68	66
01/02/2011	 9	69	72	79	75	69	68	66
01/02/2011	10	69	73	80	75	69	68	66
01/02/2011	11	70	72	76	78	71	68	67
01/02/2011	12	71	73	75	81	73	69	67
01/02/2011	13	72	74	75	83	74	71	67
01/02/2011	14	73	74	75	84	75	72	68
01/02/2011	15	73	74	75	85	75	73	68
01/02/2011	16	73	75	75	85	75	73	68
01/02/2011	17	74	75	75	86	75	74	68
01/02/2011	18	74	75	75	86	75	74	68
01/02/2011	19	74	75	75	86	75	75	68
01/02/2011	20	74	75	74	86	75	75	68
01/02/2011	21	75	75	74	86	75	75	67
01/02/2011	22	75	75	74	86	75	75	67
01/02/2011	23	75	75	73	86	75	75	67
01/03/2011	 0	75	75	73	86	75	75	67
01/03/2011	 1	75	75	73	86	75	75	67
01/03/2011	 2	75	75	73	86	75	75	67
01/03/2011	 3	75	75	73	85	75	75	67
01/03/2011	 4	75	75	73	85	75	75	67
01/03/2011	 5	75	75	73	85	75	75	67
01/03/2011	 6	75	75	72	85	75	75	67
01/03/2011	 7	75	75	72	85	75	75	67
01/03/2011	 8	75	75	72	85	75	76	67
01/03/2011	 9	75	75	73	85	75	76	67
01/03/2011	10	76	78	77	86	77	77	68
01/03/2011	11	74	75	81	80	74	76	68
01/03/2011	12	74	75	76	80	74	75	68
01/03/2011	13	74	75	75	80	74	75	68
01/03/2011	14	74	75	75	81	74	75	68
01/03/2011	15	73	75	74	80	74	75	68
01/03/2011	16	73	75	74	81	74	75	68
01/03/2011	17	73	74	74	81	74	75	68
01/03/2011	18	73	74	74	81	74	75	68
01/03/2011	19	73	74	74	81	74	74	68
01/03/2011	20	73	75	74	80	73	73	68
01/03/2011	21	73	75	74	80	73	73	68
01/03/2011	22	73	75	78	80	73	73	68
01/03/2011	23	73	75	79	80	73	72	68
01/04/2011	 0	73	75	78	80	73	72	68
01/04/2011	 1	73	75	78	79	73	72	68
01/04/2011	 2	73	75	78	79	73	72	68
01/04/2011	 3	73	75	78	79	73	72	68
01/04/2011	 4	73	75	78	79	72	72	68
01/04/2011	 5	72	75	78	79	72	72	68
01/04/2011	 6	72	74	78	79	72	72	68
01/04/2011	 7	72	74	78	79	72	71	68
01/04/2011	 8	72	74	78	79	72	71	67
01/04/2011	 9	72	74	78	78	72	71	67
01/04/2011	10	72	74	75	79	71	71	67
01/04/2011	11	73	74	75	79	72	71	67
01/04/2011	12	73	74	75	79	72	72	67
01/04/2011	13	73	74	75	79	72	72	67
01/04/2011	14	72	76	75	80	72	72	68
01/04/2011	15	72	78	75	79	72	72	67
01/04/2011	16	72	79	75	79	72	72	67
01/04/2011	17	72	79	75	79	72	72	67
01/04/2011	18	72	76	75	79	72	71	67
01/04/2011	19	72	75	75	79	71	71	67
01/04/2011	20	71	75	75	78	71	70	67
01/04/2011	21	71	75	75	78	71	70	67
01/04/2011	22	71	75	75	78	71	70	67
01/04/2011	23	71	74	76	77	71	70	67
01/05/2011	 0	71	74	75	77	70	70	67
01/05/2011	 1	71	74	75	77	70	69	67
01/05/2011	 2	71	74	75	76	70	69	66
01/05/2011	 3	70	74	76	76	70	69	66
01/05/2011	 4	70	74	76	76	70	69	66
01/05/2011	 5	70	74	76	76	70	69	66
01/05/2011	 6	70	74	76	76	70	68	66
01/05/2011	 7	70	74	76	76	70	68	66
01/05/2011	 8	70	74	76	76	70	68	66
01/05/2011	 9	70	74	77	76	70	69	66
01/05/2011	10	71	74	76	77	71	69	67
01/05/2011	11	72	76	76	77	71	70	67
01/05/2011	12	72	78	76	78	72	71	67
01/05/2011	13	72	78	75	78	72	72	67
01/05/2011	14	73	79	75	78	73	72	68
01/05/2011	15	73	79	73	79	73	73	68
01/05/2011	16	73	79	73	79	73	73	68
01/05/2011	17	73	79	73	80	74	73	68
01/05/2011	18	73	79	74	79	73	74	68
01/05/2011	19	73	77	74	78	73	73	68
01/05/2011	20	73	76	75	78	73	72	68
01/05/2011	21	73	76	77	78	73	72	68
01/05/2011	22	73	76	78	78	73	72	68
01/05/2011	23	73	76	78	78	73	72	68
01/06/2011	 0	73	76	77	78	73	72	68
01/06/2011	 1	72	76	77	78	72	72	68
01/06/2011	 2	72	76	77	77	72	72	68
01/06/2011	 3	72	76	77	77	72	71	68
01/06/2011	 4	72	75	77	77	72	71	68
01/06/2011	 5	72	75	77	77	72	71	68
01/06/2011	 6	72	75	78	77	72	71	68
01/06/2011	 7	72	75	78	77	72	71	68
01/06/2011	 8	72	75	78	77	72	71	68
01/06/2011	 9	72	75	78	78	72	71	68
01/06/2011	10	72	74	75	78	71	71	68
01/06/2011	11	73	75	75	78	72	71	67
01/06/2011	12	73	77	75	78	72	71	67
01/06/2011	13	73	77	75	78	72	71	67
01/06/2011	14	73	77	75	78	72	71	67
01/06/2011	15	73	83	74	79	72	71	67
01/06/2011	15	73	83	74	79	72	71	67
01/06/2011	16	73	83	74	79	72	71	67
01/06/2011	17	73	82	74	79	72	71	67
01/06/2011	18	73	82	76	79	72	70	67
01/06/2011	19	72	80	74	78	71	70	67
01/06/2011	20	72	79	76	79	71	70	67
01/06/2011	21	72	78	79	79	71	70	67
01/06/2011	22	72	78	78	79	71	70	67
01/06/2011	23	71	78	78	79	71	70	67
01/07/2011	 0	71	78	78	79	71	70	67
01/07/2011	 1	71	78	78	78	71	70	66
01/07/2011	 2	71	78	78	79	71	70	66
01/07/2011	 3	71	78	78	78	71	69	66
01/07/2011	 4	71	77	78	79	70	69	66
01/07/2011	 5	71	77	79	78	70	69	66
01/07/2011	 6	71	77	79	78	70	69	66
01/07/2011	 7	71	77	79	78	70	69	66
01/07/2011	 8	71	77	79	77	70	69	66
01/07/2011	 9	71	77	79	77	70	69	66
01/07/2011	10	71	80	78	78	70	69	66
01/07/2011	11	72	83	76	78	70	70	66
01/07/2011	12	72	83	76	78	71	70	66
01/07/2011	13	72	84	74	78	71	71	66
01/07/2011	14	72	84	74	78	71	71	66
01/07/2011	15	72	84	74	78	71	72	66
01/07/2011	16	72	84	74	78	71	72	66
01/07/2011	17	72	85	74	78	71	72	66
01/07/2011	18	72	82	75	78	71	72	66
01/07/2011	19	71	79	75	78	70	71	66
01/07/2011	20	71	77	77	76	70	70	66
01/07/2011	21	70	76	78	76	70	70	66
01/07/2011	22	70	77	78	76	70	69	66
01/07/2011	23	70	77	79	76	70	69	66
01/08/2011	 0	70	77	79	75	70	69	66
01/08/2011	 1	70	77	78	75	69	69	66
01/08/2011	 2	70	77	78	75	69	68	66
01/08/2011	 3	70	77	79	75	69	68	65
01/08/2011	 4	69	77	79	75	69	68	66
01/08/2011	 5	69	77	78	75	69	68	70
01/08/2011	 6	69	77	78	75	69	68	67
